Player,Team,Absence_Start,Absence_End,Missed_Days
Delonte West,Cavaliers,2009-01-16,2009-02-22,37
Delonte West,Cavaliers,2009-02-24,2009-02-26,2
Delonte West,Cavaliers,2009-03-13,2009-03-15,2
Delonte West,Cavaliers,2010-01-25,2010-02-11,17
Delonte West,Cavaliers,2010-03-16,2010-03-17,1
Delonte West,Cavaliers,2010-04-06,2010-04-09,3
Delonte West,Celtics,2006-11-22,2006-11-24,2
Delonte West,Celtics,2006-12-27,2006-12-29,2
Delonte West,Celtics,2010-11-26,2011-02-21,87
Delonte West,Celtics,2011-03-04,2011-03-16,12
Delonte West,Mavericks,2012-02-19,2012-03-29,39
Delonte West,Sonics,2007-12-09,2007-12-25,16
Demetris Nichols,Cavaliers,2007-10-31,2007-11-06,6
Demetrius Jackson,76ers,2018-01-18,2018-02-27,40
Demetrius Jackson,76ers,2018-03-30,2018-04-01,2
Demetrius Jackson,Celtics,2016-11-19,2016-12-07,18
Demetrius Jackson,Celtics,2016-12-16,2017-01-03,18
Demetrius Jackson,Celtics,2017-01-25,2017-02-11,17
Demetrius Jackson,Celtics,2017-02-27,2017-03-17,18
Demetrius Jackson,Rockets,2017-11-16,2017-12-03,17
Demetrius Jackson,Rockets,2017-12-13,2017-12-20,7
Dennis Schröder,Hawks,2015-03-31,2015-04-07,7
Dennis Schröder,Hawks,2017-10-23,2017-10-27,4
Dennis Smith Jr.,Mavericks,2017-10-20,2017-10-23,3
Dennis Smith Jr.,Mavericks,2017-12-08,2017-12-18,10
Dennis Smith Jr.,Mavericks,2018-03-10,2018-03-11,1
Dennis Smith Jr.,Mavericks,2018-03-20,2018-03-24,4
Dennis Smith Jr.,Mavericks,2018-04-04,2018-04-06,2
Denzel Valentine,Bulls,2017-01-04,2017-01-07,3
Denzel Valentine,Bulls,2017-01-09,2017-01-10,1
Denzel Valentine,Bulls,2017-02-01,2017-02-06,5
DerMarr Johnson,Nuggets,2006-11-02,2006-11-10,8
DerMarr Johnson,Nuggets,2007-04-13,2007-04-16,3
Derek Anderson,Bobcats,2007-02-09,2007-02-20,11
Derek Anderson,Bobcats,2007-03-21,2007-03-30,9
Derek Anderson,Bobcats,2007-04-01,2007-04-10,9
Derek Anderson,Bobcats,2007-11-17,2007-11-27,10
Derek Anderson,Bobcats,2008-02-08,2008-02-19,11
Derek Fisher,Thunder,2013-04-15,2013-04-17,2
Deron Williams,Jazz,2007-02-20,2007-02-23,3
Deron Williams,Jazz,2007-02-26,2007-02-28,2
Deron Williams,Jazz,2008-10-29,2008-11-11,13
Deron Williams,Jazz,2008-11-14,2008-11-26,12
Deron Williams,Jazz,2009-02-02,2009-02-05,3
Deron Williams,Jazz,2010-01-06,2010-01-09,3
Deron Williams,Mavericks,2015-12-12,2015-12-14,2
Deron Williams,Mavericks,2015-12-23,2015-12-26,3
Deron Williams,Mavericks,2015-12-28,2016-01-01,4
Deron Williams,Mavericks,2016-01-06,2016-01-08,2
Deron Williams,Mavericks,2016-02-03,2016-02-05,2
Deron Williams,Mavericks,2017-01-26,2017-02-03,8
Deron Williams,Nets,2011-03-20,2011-03-30,10
Deron Williams,Nets,2011-04-06,2013-02-19,685
Deron Williams,Nets,2013-02-11,2013-04-17,65
Deron Williams,Nets,2013-04-15,2014-01-20,280
Deron Williams,Nets,2014-01-11,2014-04-13,92
Deron Williams,Nets,2014-04-11,2014-12-26,259
Deron Williams,Nets,2014-12-21,2015-02-02,43
Derrick Brown,Bobcats,2009-11-02,2009-11-06,4
Derrick Brown,Bobcats,2009-11-07,2009-11-11,4
Derrick Brown,Bobcats,2010-04-14,2011-01-14,275
Derrick Brown,Bobcats,2011-01-12,2011-01-20,8
Derrick Brown,Bobcats,2011-01-15,2011-01-28,13
Derrick Brown,Bobcats,2011-01-26,2011-02-02,7
Derrick Brown,Bobcats,2011-01-31,2011-02-14,14
Derrick Brown,Knicks,2011-03-01,2011-03-25,24
Derrick Brown,Knicks,2011-03-15,2011-04-19,35
Derrick Caracter,Lakers,2010-11-09,2010-11-11,2
Derrick Caracter,Lakers,2010-12-19,2010-12-25,6
Derrick Caracter,Lakers,2011-03-31,2011-04-13,13
Derrick Caracter,Lakers,2011-04-17,2012-01-25,283
Derrick Favors,Jazz,2013-12-07,2013-12-11,4
Derrick Favors,Jazz,2014-01-21,2014-01-25,4
Derrick Favors,Jazz,2014-01-31,2014-02-07,7
Derrick Favors,Jazz,2014-02-19,2014-02-24,5
Derrick Favors,Jazz,2014-12-14,2014-12-17,3
Derrick Favors,Jazz,2016-11-17,2016-12-14,27
Derrick Favors,Jazz,2017-02-01,2017-02-04,3
Derrick Favors,Jazz,2017-03-08,2017-04-07,30
Derrick Favors,Jazz,2017-04-10,2017-04-12,2
Derrick Favors,Nets,2010-12-09,2010-12-12,3
Derrick Jones Jr.,Suns,2016-10-26,2016-11-19,24
Derrick Jones Jr.,Suns,2016-11-25,2016-12-15,20
Derrick Jones Jr.,Suns,2016-12-17,2017-01-24,38
Derrick Jones Jr.,Suns,2017-02-06,2017-02-08,2
Derrick Jones Jr.,Suns,2017-02-10,2017-02-11,1
Derrick Jones Jr.,Suns,2017-11-11,2017-11-19,8
Derrick Jones Jr.,Suns,2017-11-26,2017-12-07,11
Derrick Rose,Bulls,2010-11-26,2010-11-27,1
Derrick Rose,Bulls,2012-01-17,2012-01-23,6
Derrick Rose,Bulls,2012-04-05,2012-04-08,3
Derrick Rose,Bulls,2012-04-10,2012-04-12,2
Derrick Rose,Bulls,2012-04-16,2012-04-21,5
Derrick Rose,Bulls,2012-05-01,2014-11-10,923
Derrick Rose,Bulls,2012-10-31,2014-11-13,743
Derrick Rose,Bulls,2013-11-24,2014-12-22,393
Derrick Rose,Bulls,2014-11-07,2015-01-12,66
Derrick Rose,Bulls,2014-12-18,2015-04-08,111
Derrick Rose,Bulls,2015-01-10,2015-11-24,318
Derrick Rose,Bulls,2015-02-25,2016-04-05,405
Derrick Rose,Cavaliers,2017-10-21,2017-10-29,8
Derrick Rose,Cavaliers,2017-11-09,2018-01-18,70
Derrick Rose,Knicks,2016-12-07,2016-12-11,4
Derrick Rose,Knicks,2016-12-15,2016-12-20,5
Derrick Rose,Knicks,2017-01-29,2017-02-06,8
Derrick Rose,Timberwolves,2018-03-26,2018-04-01,6
Derrick Walton Jr.,Heat,2017-10-18,2017-11-05,18
Derrick Walton Jr.,Heat,2017-11-10,2017-11-19,9
Derrick Walton Jr.,Heat,2017-12-01,2017-12-18,17
Derrick White,Spurs,2017-11-05,2017-12-03,28
Derrick White,Spurs,2017-12-12,2017-12-16,4
Derrick White,Spurs,2017-12-18,2018-01-03,16
Derrick White,Spurs,2018-01-23,2018-02-07,15
Derrick White,Spurs,2018-02-23,2018-02-28,5
Derrick White,Spurs,2018-03-05,2018-03-12,7
Desmond Mason,Bucks,2007-12-22,2008-02-02,42
Desmond Mason,Thunder,2008-11-17,2008-11-28,11
Desmond Mason,Thunder,2009-01-09,2009-01-10,1
Devean George,Mavericks,2006-11-02,2006-11-08,6
Devean George,Mavericks,2006-11-20,2006-11-27,7
Devean George,Warriors,2009-10-28,2009-12-03,36
Devin Booker,Suns,2015-11-02,2015-11-04,2
Devin Booker,Suns,2016-10-31,2016-11-02,2
Devin Booker,Suns,2017-03-19,2017-03-21,2
Devin Booker,Suns,2017-03-28,2017-03-30,2
Devin Booker,Suns,2017-12-07,2017-12-26,19
Devin Booker,Suns,2018-01-29,2018-01-31,2
Devin Booker,Suns,2018-02-06,2018-02-14,8
Devin Brown,Bulls,2010-03-04,2010-03-11,7
Devin Brown,Bulls,2010-03-20,2010-03-27,7
Devin Brown,Bulls,2010-04-02,2010-04-03,1
Devin Brown,Bulls,2010-04-06,2010-04-25,19
Devin Brown,Hornets,2009-11-06,2009-11-08,2
Devin Ebanks,Lakers,2010-11-05,2010-11-09,4
Devin Ebanks,Lakers,2010-12-14,2010-12-15,1
Devin Ebanks,Lakers,2010-12-17,2010-12-19,2
Devin Ebanks,Lakers,2010-12-25,2011-01-09,15
Devin Ebanks,Lakers,2011-03-04,2012-02-29,362
Devin Ebanks,Lakers,2012-02-17,2012-03-07,19
Devin Ebanks,Lakers,2012-03-06,2012-11-13,252
Devin Ebanks,Lakers,2012-11-09,2013-04-26,168
Devin Harris,Hawks,2012-11-14,2012-11-16,2
Devin Harris,Hawks,2012-11-24,2012-11-28,4
Devin Harris,Hawks,2012-12-19,2013-01-09,21
Devin Harris,Jazz,2011-03-23,2011-04-07,15
Devin Harris,Mavericks,2007-01-18,2007-01-21,3
Devin Harris,Mavericks,2007-11-03,2007-11-08,5
Devin Harris,Mavericks,2007-12-12,2007-12-14,2
Devin Harris,Mavericks,2008-01-28,2014-01-18,2182
Devin Harris,Mavericks,2013-10-30,2014-11-22,388
Devin Harris,Mavericks,2014-11-19,2015-03-10,111
Devin Harris,Mavericks,2015-03-06,2015-04-18,43
Devin Harris,Mavericks,2015-04-12,2015-04-24,12
Devin Harris,Mavericks,2015-04-15,2015-11-25,224
Devin Harris,Mavericks,2015-04-21,2015-11-28,221
Devin Harris,Mavericks,2015-11-24,2015-12-09,15
Devin Harris,Mavericks,2015-12-07,2015-12-26,19
Devin Harris,Mavericks,2015-12-22,2016-01-05,14
Devin Harris,Mavericks,2016-01-02,2016-02-21,50
Devin Harris,Mavericks,2016-01-26,2016-11-30,309
Devin Harris,Mavericks,2016-10-26,2017-11-17,387
Devin Harris,Mavericks,2017-11-12,2018-01-29,78
Devin Harris,Nets,2008-02-20,2008-02-28,8
Devin Harris,Nets,2008-11-08,2008-11-14,6
Devin Harris,Nets,2009-01-03,2009-01-05,2
Devin Harris,Nets,2009-01-07,2009-01-12,5
Devin Harris,Nets,2009-03-22,2009-03-27,5
Devin Harris,Nets,2009-04-11,2009-04-13,2
Devin Harris,Nets,2010-01-10,2010-01-13,3
Devin Harris,Nets,2010-01-23,2010-02-02,10
Devin Harris,Nets,2010-02-09,2010-02-10,1
Devin Harris,Nets,2010-03-16,2010-03-20,4
Devin Harris,Nets,2010-12-01,2010-12-05,4
Devin Robinson,Wizards,2017-10-18,2017-11-02,15
Dewayne Dedmon,Hawks,2017-11-30,2018-01-08,39
Dewayne Dedmon,Spurs,2016-11-16,2016-11-29,13
Dewayne Dedmon,Spurs,2017-04-22,2017-04-25,3
Dexter Pittman,Heat,2010-10-26,2011-04-01,157
Dexter Pittman,Heat,2011-04-03,2012-01-19,291
Dexter Pittman,Heat,2012-01-17,2012-01-22,5
Dexter Pittman,Heat,2012-01-21,2012-02-19,29
Dexter Pittman,Heat,2012-02-13,2012-04-13,60
Dexter Pittman,Heat,2012-04-10,2012-11-24,228
Dexter Pittman,Heat,2012-06-12,2012-12-10,181
Dexter Pittman,Heat,2012-10-30,2013-01-17,79
Dexter Pittman,Rockets,2014-04-11,2014-04-12,1
Deyonta Davis,Grizzlies,2016-12-21,2017-01-11,21
Deyonta Davis,Grizzlies,2017-11-13,2018-03-05,112
Diamond Stone,Clippers,2016-11-04,2016-11-12,8
Diamond Stone,Clippers,2016-11-21,2016-12-20,29
Diamond Stone,Clippers,2017-02-23,2017-04-23,59
Diante Garrett,Suns,2012-10-31,2012-11-05,5
Diante Garrett,Suns,2012-11-14,2012-12-04,20
Diante Garrett,Suns,2012-12-22,2012-12-23,1
Diante Garrett,Suns,2012-12-26,2012-12-28,2
Diante Garrett,Suns,2012-12-31,2013-02-02,33
Diante Garrett,Suns,2013-02-05,2013-02-22,17
Diante Garrett,Suns,2013-04-13,2013-04-15,2
Didier Ilunga-Mbenga,Hornets,2010-12-05,2010-12-08,3
Didier Ilunga-Mbenga,Hornets,2010-12-13,2010-12-15,2
Didier Ilunga-Mbenga,Hornets,2011-01-01,2011-01-12,11
Didier Ilunga-Mbenga,Hornets,2011-01-17,2011-01-21,4
Didier Ilunga-Mbenga,Hornets,2011-02-27,2011-03-25,26
Didier Ilunga-Mbenga,Hornets,2011-03-30,2011-04-03,4
Didier Ilunga-Mbenga,Lakers,2008-10-28,2008-11-28,31
Didier Ilunga-Mbenga,Lakers,2008-12-02,2009-01-04,33
Didier Ilunga-Mbenga,Lakers,2009-01-21,2009-02-20,30
Didier Ilunga-Mbenga,Lakers,2009-04-10,2009-04-27,17
Didier Ilunga-Mbenga,Lakers,2009-05-06,2009-05-12,6
Didier Ilunga-Mbenga,Lakers,2010-01-22,2010-01-26,4
Didier Ilunga-Mbenga,Lakers,2010-01-27,2010-02-01,5
Didier Ilunga-Mbenga,Lakers,2010-06-13,2010-06-15,2
Didier Ilunga-Mbenga,Mavericks,2006-11-02,2006-12-04,32
Dikembe Mutombo,Rockets,2007-03-25,2007-03-28,3
Dikembe Mutombo,Rockets,2007-04-18,2009-01-03,626
Dion Waiters,Cavaliers,2012-12-05,2012-12-18,13
Dion Waiters,Cavaliers,2013-03-31,2013-04-10,10
Dion Waiters,Cavaliers,2013-11-15,2013-11-20,5
Dion Waiters,Cavaliers,2013-12-20,2013-12-26,6
Dion Waiters,Cavaliers,2014-11-10,2014-11-14,4
Dion Waiters,Heat,2016-11-28,2017-01-04,37
Dirk Nowitzki,Mavericks,2007-04-11,2007-04-13,2
Dirk Nowitzki,Mavericks,2007-04-17,2007-04-18,1
Dirk Nowitzki,Mavericks,2008-03-25,2008-04-02,8
Dirk Nowitzki,Mavericks,2009-12-20,2009-12-22,2
Dirk Nowitzki,Mavericks,2010-12-28,2011-01-15,18
Dirk Nowitzki,Mavericks,2012-01-27,2012-01-29,2
Dirk Nowitzki,Mavericks,2012-10-30,2012-12-23,54
Dirk Nowitzki,Mavericks,2013-12-14,2013-12-18,4
Dirk Nowitzki,Mavericks,2014-01-22,2014-01-24,2
Dirk Nowitzki,Mavericks,2016-01-06,2016-01-08,2
Dirk Nowitzki,Mavericks,2016-01-20,2016-01-22,2
Dirk Nowitzki,Mavericks,2016-01-31,2016-02-01,1
Dirk Nowitzki,Mavericks,2016-10-28,2016-10-30,2
Dirk Nowitzki,Mavericks,2016-11-06,2016-11-23,17
Dirk Nowitzki,Mavericks,2016-11-30,2016-12-23,23
Dirk Nowitzki,Mavericks,2016-12-29,2016-12-30,1
Dirk Nowitzki,Mavericks,2018-02-11,2018-02-13,2
Domantas Sabonis,Pacers,2017-11-07,2017-11-10,3
Domantas Sabonis,Pacers,2018-03-15,2018-03-27,12
Dominic McGuire,Bobcats,2010-10-27,2010-11-20,24
Dominic McGuire,Bobcats,2010-12-27,2010-12-29,2
Dominic McGuire,Bobcats,2011-02-02,2011-02-04,2
Dominic McGuire,Bobcats,2011-02-05,2011-02-07,2
Dominic McGuire,Bobcats,2011-02-14,2011-02-15,1
Dominic McGuire,Kings,2010-02-20,2010-02-21,1
Dominic McGuire,Raptors,2012-10-31,2012-11-03,3
Dominic McGuire,Wizards,2008-11-12,2008-11-21,9
Dominic McGuire,Wizards,2010-01-24,2010-01-26,2
Dominique Jones,Mavericks,2010-12-01,2011-01-02,32
Dominique Jones,Mavericks,2011-02-16,2012-01-23,341
Dominique Jones,Mavericks,2012-01-14,2012-02-15,32
Dominique Jones,Mavericks,2012-02-10,2012-04-02,52
Dominique Jones,Mavericks,2012-03-29,2012-04-21,23
Dominique Jones,Mavericks,2012-04-20,2013-01-20,275
Dominique Jones,Mavericks,2012-04-28,2013-01-29,276
Dominique Jones,Mavericks,2013-01-10,2013-03-01,50
Donald Sloan,Hawks,2011-12-27,2012-01-06,10
Donald Sloan,Hawks,2012-01-07,2012-01-09,2
Donald Sloan,Nets,2015-11-28,2015-11-29,1
Donald Sloan,Pacers,2015-03-14,2015-03-16,2
Donatas Motiejunas,Pelicans,2017-01-05,2017-01-07,2
Donatas Motiejunas,Rockets,2012-11-14,2012-11-27,13
Donell Taylor,Wizards,2007-02-22,2007-02-23,1
Donell Taylor,Wizards,2007-03-02,2007-03-04,2
Donell Taylor,Wizards,2007-03-09,2007-03-21,12
Donell Taylor,Wizards,2007-03-23,2007-03-26,3
Donell Taylor,Wizards,2007-03-28,2007-04-06,9
Donte Greene,Grizzlies,2013-04-17,2013-05-25,38
Donte Greene,Kings,2008-10-29,2008-10-31,2
Donte Greene,Kings,2008-11-01,2008-11-05,4
Donyell Marshall,76ers,2008-11-01,2008-11-03,2
Donyell Marshall,Cavaliers,2007-01-03,2007-01-05,2
Donyell Marshall,Cavaliers,2007-11-04,2008-01-25,82
Dorell Wright,Blazers,2014-12-04,2014-12-07,3
Dorell Wright,Heat,2007-02-21,2007-02-22,1
Dorell Wright,Heat,2007-03-02,2007-03-07,5
Dorell Wright,Heat,2007-04-08,2007-04-10,2
Dorell Wright,Heat,2007-04-13,2007-04-16,3
Dorell Wright,Heat,2007-11-27,2007-12-02,5
Dorell Wright,Heat,2008-01-02,2008-01-08,6
Dorell Wright,Heat,2008-03-08,2008-11-07,244
Dorell Wright,Heat,2008-11-05,2009-03-06,121
Dorell Wright,Heat,2008-11-12,2009-04-04,143
Dorell Wright,Heat,2009-03-15,2009-04-27,43
Dorell Wright,Heat,2009-04-19,2010-03-09,324
Dorian Finney-Smith,Mavericks,2017-10-30,2017-11-07,8
Dorian Finney-Smith,Mavericks,2017-11-14,2018-03-10,116
Dorian Finney-Smith,Mavericks,2018-03-11,2018-03-13,2
Dorian Finney-Smith,Mavericks,2018-03-27,2018-04-04,8
Doron Lamb,Bucks,2012-12-29,2013-01-02,4
Doron Lamb,Bucks,2013-01-04,2013-01-05,1
Doug Christie,Clippers,2007-02-02,2007-02-04,2
Doug McDermott,Bulls,2014-12-02,2015-01-22,51
Doug McDermott,Bulls,2015-03-25,2015-04-03,9
Doug McDermott,Bulls,2016-11-02,2016-11-04,2
Doug McDermott,Bulls,2016-11-15,2016-12-05,20
Doug McDermott,Thunder,2017-04-11,2017-04-16,5
Dragan Bender,Suns,2017-01-26,2017-02-01,6
Dragan Bender,Suns,2017-02-03,2017-04-02,58
Draymond Green,Warriors,2015-03-31,2015-04-03,3
Draymond Green,Warriors,2017-03-11,2017-03-14,3
Draymond Green,Warriors,2017-11-24,2017-11-25,1
Draymond Green,Warriors,2017-12-06,2017-12-08,2
Draymond Green,Warriors,2017-12-11,2017-12-22,11
Draymond Green,Warriors,2018-01-17,2018-01-20,3
Draymond Green,Warriors,2018-02-12,2018-02-14,2
Draymond Green,Warriors,2018-03-14,2018-03-16,2
Draymond Green,Warriors,2018-03-23,2018-03-29,6
Drew Gooden,Bucks,2010-12-04,2010-12-06,2
Drew Gooden,Bucks,2010-12-08,2010-12-13,5
Drew Gooden,Bucks,2011-01-26,2011-03-28,61
Drew Gooden,Bucks,2012-11-09,2012-12-01,22
Drew Gooden,Bucks,2012-12-03,2012-12-05,2
Drew Gooden,Bucks,2013-04-09,2013-04-10,1
Drew Gooden,Bulls,2008-04-01,2009-01-15,289
Drew Gooden,Cavaliers,2006-12-09,2006-12-13,4
Drew Gooden,Cavaliers,2008-02-07,2008-02-11,4
Drew Gooden,Kings,2009-02-21,2009-02-25,4
Drew Gooden,Mavericks,2009-11-07,2009-11-10,3
Drew Gooden,Spurs,2009-03-06,2009-03-12,6
Drew Gooden,Wizards,2014-12-30,2015-01-05,6
Drew Gooden,Wizards,2015-01-14,2015-01-19,5
Drew Gooden,Wizards,2015-02-05,2015-02-07,2
Drew Gooden,Wizards,2015-12-11,2016-01-01,21
Drew Gooden,Wizards,2016-01-18,2016-01-22,4
Duje Dukan,Kings,2015-10-28,2015-11-07,10
Duje Dukan,Kings,2015-11-13,2015-12-27,44
Duje Dukan,Kings,2016-01-04,2016-02-04,31
Dwayne Bacon,Hornets,2018-03-04,2018-03-06,2
Dwayne Jones,Bobcats,2008-11-24,2008-11-29,5
Dwight Buycks,Pistons,2017-10-18,2017-10-28,10
Dwight Buycks,Raptors,2013-11-05,2013-11-06,1
Dwight Buycks,Raptors,2013-12-03,2013-12-08,5
Dwight Howard,Hawks,2016-12-19,2016-12-26,7
Dwight Howard,Hawks,2017-03-11,2017-03-13,2
Dwight Howard,Magic,2008-12-13,2008-12-18,5
Dwight Howard,Magic,2012-04-01,2012-04-03,2
Dwight Howard,Rockets,2014-04-09,2014-04-12,3
Dwight Howard,Rockets,2015-01-28,2015-03-25,56
Dwight Powell,Celtics,2014-10-29,2014-11-08,10
Dwight Powell,Celtics,2014-12-03,2014-12-12,9
Dwight Powell,Mavericks,2015-02-19,2015-02-25,6
Dwight Powell,Mavericks,2015-03-05,2015-03-06,1
Dwight Powell,Mavericks,2015-03-08,2015-03-27,19
Dwight Powell,Mavericks,2015-04-01,2015-04-04,3
Dwight Powell,Mavericks,2015-04-18,2015-04-21,3
Dwight Powell,Mavericks,2018-04-04,2018-04-06,2
Dwyane Wade,Bulls,2017-01-02,2017-01-04,2
Dwyane Wade,Bulls,2017-02-08,2017-02-10,2
Dwyane Wade,Bulls,2017-02-16,2017-02-24,8
Dwyane Wade,Bulls,2017-03-06,2017-03-10,4
Dwyane Wade,Bulls,2017-03-17,2017-04-08,22
Dwyane Wade,Cavaliers,2017-12-17,2017-12-19,2
Dwyane Wade,Heat,2006-12-13,2006-12-16,3
Dwyane Wade,Heat,2006-12-29,2007-01-03,5
Dwyane Wade,Heat,2007-02-22,2007-04-08,45
Dwyane Wade,Heat,2007-04-18,2007-11-14,210
Dwyane Wade,Heat,2007-10-29,2009-03-20,508
Dwyane Wade,Heat,2008-03-10,2010-02-28,720
Dwyane Wade,Heat,2009-03-18,2010-11-22,614
Dwyane Wade,Heat,2010-02-19,2010-12-25,309
Dwyane Wade,Heat,2010-04-14,2011-04-08,359
Dwyane Wade,Heat,2010-11-20,2012-01-27,433
Dwyane Wade,Heat,2010-12-23,2012-04-04,468
Dwyane Wade,Heat,2011-04-06,2012-04-10,370
Dwyane Wade,Heat,2012-01-19,2012-04-28,100
Dwyane Wade,Heat,2012-04-03,2012-11-11,222
Dwyane Wade,Heat,2012-04-08,2012-11-21,227
Dwyane Wade,Heat,2012-04-26,2013-03-27,335
Dwyane Wade,Heat,2012-11-09,2013-04-12,154
Dwyane Wade,Heat,2012-11-15,2013-11-01,351
Dwyane Wade,Heat,2013-03-24,2013-11-23,244
Dwyane Wade,Heat,2013-04-05,2013-12-07,246
Dwyane Wade,Heat,2013-10-30,2013-12-10,41
Dwyane Wade,Heat,2013-11-19,2013-12-25,36
Dwyane Wade,Heat,2013-12-03,2013-12-28,25
Dwyane Wade,Heat,2013-12-08,2014-01-26,49
Dwyane Wade,Heat,2013-12-23,2014-02-12,51
Dwyane Wade,Heat,2013-12-27,2014-02-18,53
Dwyane Wade,Heat,2014-01-20,2014-03-04,43
Dwyane Wade,Heat,2014-02-11,2014-03-19,36
Dwyane Wade,Heat,2014-03-03,2014-03-28,25
Dwyane Wade,Heat,2014-03-18,2014-04-12,25
Dwyane Wade,Heat,2014-03-22,2014-11-30,253
Dwyane Wade,Heat,2014-04-02,2015-01-20,293
Dwyane Wade,Heat,2014-11-14,2015-02-20,98
Dwyane Wade,Heat,2015-01-14,2015-03-27,72
Dwyane Wade,Heat,2015-01-30,2018-03-23,1148
Dwyane Wade,Heat,2015-03-25,2018-04-06,1108
E'Twaun Moore,Bulls,2016-04-05,2016-04-09,4
E'Twaun Moore,Celtics,2012-01-06,2012-01-11,5
E'Twaun Moore,Celtics,2012-02-28,2012-03-02,3
E'Twaun Moore,Celtics,2012-03-04,2012-03-09,5
E'Twaun Moore,Magic,2013-12-21,2013-12-29,8
Earl Barron,Heat,2007-11-01,2007-12-09,38
Earl Barron,Heat,2007-12-13,2007-12-19,6
Earl Barron,Knicks,2013-04-23,2013-05-03,10
Earl Clark,Cavaliers,2013-11-30,2013-12-04,4
Earl Clark,Lakers,2012-10-30,2012-11-02,3
Earl Clark,Nets,2015-04-22,2015-04-25,3
Earl Clark,Suns,2010-03-16,2010-03-21,5
Earl Watson,Blazers,2013-10-30,2013-11-01,2
Earl Watson,Jazz,2012-03-15,2012-03-18,3
Earl Watson,Jazz,2012-04-26,2012-11-23,211
Earl Watson,Pacers,2009-12-09,2009-12-11,2
Earl Watson,Sonics,2007-04-11,2008-02-29,324
Ed Davis (Adam),Blazers,2015-12-27,2015-12-30,3
Ed Davis (Adam),Blazers,2017-01-27,2017-01-29,2
Ed Davis (Adam),Blazers,2017-03-18,2018-04-09,387
Ed Davis (Adam),Raptors,2010-10-27,2010-11-12,16
Ed Davis (Adam),Raptors,2010-11-13,2010-12-01,18
Eddie Griffin,Timberwolves,2006-12-27,2007-01-01,5
Eddie Griffin,Timberwolves,2007-01-05,2007-01-12,7
Eddie House,Celtics,2007-11-14,2007-11-16,2
Eddie House,Celtics,2008-04-11,2008-04-16,5
Eddie House,Celtics,2010-01-06,2010-01-08,2
Eddie House,Nets,2007-04-20,2007-05-12,22
Eddie Jones,Grizzlies,2006-11-17,2006-12-09,22
Eddie Jones,Grizzlies,2007-01-12,2007-01-13,1
Eddie Jones,Grizzlies,2007-01-20,2007-01-22,2
Eddie Jones,Mavericks,2007-11-08,2007-11-09,1
Eddie Jones,Mavericks,2007-11-15,2007-12-12,27
Eddie Jones,Mavericks,2008-02-25,2008-02-28,3
Eddie Jones,Mavericks,2008-02-29,2008-03-27,27
Eddy Curry,Heat,2011-12-25,2012-01-19,25
Eddy Curry,Heat,2012-04-01,2012-04-03,2
Eddy Curry,Heat,2012-04-04,2012-04-08,4
Eddy Curry,Knicks,2007-01-26,2007-01-28,2
Eddy Curry,Knicks,2007-12-05,2007-12-07,2
Eddy Curry,Knicks,2008-02-01,2008-02-04,3
Eddy Curry,Knicks,2008-03-10,2008-11-11,246
Eddy Curry,Knicks,2008-11-02,2009-01-08,67
Eddy Curry,Knicks,2008-11-21,2009-03-28,127
Eddy Curry,Knicks,2009-01-17,2009-11-18,305
Eddy Curry,Knicks,2009-10-28,2009-12-07,40
Eddy Curry,Knicks,2009-11-25,2010-01-07,43
Eddy Curry,Timberwolves,2011-02-23,2011-03-01,6
Edmond Sumner,Pacers,2017-10-18,2018-04-10,174
Edrice Adebayo,Heat,2018-03-27,2018-03-29,2
Eduardo Najera,Bobcats,2010-10-27,2010-11-13,17
Eduardo Najera,Bobcats,2010-11-19,2010-12-11,22
Eduardo Najera,Bobcats,2010-12-14,2010-12-27,13
Eduardo Najera,Bobcats,2010-12-29,2011-01-03,5
Eduardo Najera,Bobcats,2011-01-18,2011-01-20,2
Eduardo Najera,Bobcats,2011-02-04,2011-02-05,1
Eduardo Najera,Bobcats,2011-03-11,2011-03-13,2
Eduardo Najera,Bobcats,2011-03-16,2011-03-19,3
Eduardo Najera,Bobcats,2011-03-26,2011-03-28,2
Eduardo Najera,Bobcats,2011-12-26,2012-01-21,26
Eduardo Najera,Bobcats,2012-02-15,2012-02-22,7
Eduardo Najera,Bobcats,2012-02-29,2012-03-02,2
Eduardo Najera,Bobcats,2012-03-12,2012-03-15,3
Eduardo Najera,Bobcats,2012-03-23,2012-03-28,5
Eduardo Najera,Mavericks,2010-01-13,2010-01-15,2
Eduardo Najera,Mavericks,2010-01-17,2010-01-20,3
Eduardo Najera,Mavericks,2010-01-22,2010-01-24,2
Eduardo Najera,Mavericks,2010-01-26,2010-01-30,4
Eduardo Najera,Nets,2008-10-29,2008-11-01,3
Eduardo Najera,Nets,2008-11-25,2008-12-19,24
Eduardo Najera,Nets,2009-02-03,2009-12-13,313
Eduardo Najera,Nets,2009-12-04,2010-01-05,32
Ekpe Udoh,Bucks,2012-03-14,2012-12-03,264
Ekpe Udoh,Bucks,2012-12-01,2012-12-14,13
Ekpe Udoh,Bucks,2012-12-12,2013-04-12,121
Ekpe Udoh,Bucks,2013-04-06,2013-11-06,214
Ekpe Udoh,Clippers,2014-11-08,2014-11-10,2
Ekpe Udoh,Clippers,2015-03-29,2015-03-31,2
Ekpe Udoh,Warriors,2010-10-27,2010-12-10,44
Elfrid Payton,Magic,2017-10-21,2017-11-08,18
