GAME_ID,SEASON,date,HOME_TEAM_ID,VISITOR_TEAM_ID,home_points,home_fg_pct,home_ft_pct,home_fg3_pct,home_ast,home_reb,away_points,away_fg_pct,away_ft_pct,away_fg3_pct,away_ast,away_reb,home_win,point_diff,total_points,home_team_name,away_team_name,home_team_oddsname,away_team_oddsname
21900002,2019,2019-10-22,1610612746,1610612747,112.0,0.519,0.708,0.355,24.0,45.0,102.0,0.435,0.7140000000000001,0.3939999999999999,20.0,41.0,1,10.0,214.0,Los Angeles Clippers,Los Angeles Lakers,LAClippers,LALakers
11900074,2019,2019-10-18,1610612755,1610612764,93.0,0.405,0.643,0.259,24.0,48.0,112.0,0.482,0.8,0.4320000000000001,28.0,37.0,0,-19.0,205.0,Philadelphia 76ers,Washington Wizards,Philadelphia,Washington
11900075,2019,2019-10-18,1610612751,1610612761,107.0,0.3879999999999999,0.643,0.325,16.0,51.0,123.0,0.4629999999999999,0.846,0.511,31.0,57.0,0,-16.0,230.0,Brooklyn Nets,Toronto Raptors,Brooklyn,Toronto
11900076,2019,2019-10-18,1610612748,1610612745,133.0,0.5429999999999999,0.722,0.486,26.0,45.0,144.0,0.523,0.762,0.449,22.0,42.0,0,-11.0,277.0,Miami Heat,Houston Rockets,Miami,Houston
11900077,2019,2019-10-18,1610612752,1610612740,116.0,0.473,0.625,0.3939999999999999,23.0,43.0,117.0,0.488,0.545,0.415,21.0,45.0,0,-1.0,233.0,New York Knicks,New Orleans Pelicans,NewYork,NewOrleans
11900078,2019,2019-10-18,1610612759,1610612763,104.0,0.396,0.643,0.452,26.0,63.0,91.0,0.344,0.769,0.2,20.0,57.0,1,13.0,195.0,San Antonio Spurs,Memphis Grizzlies,SanAntonio,Memphis
11900079,2019,2019-10-18,1610612744,1610612747,124.0,0.409,0.8109999999999999,0.391,24.0,56.0,103.0,0.41,0.667,0.406,25.0,35.0,1,21.0,227.0,Golden State Warriors,Los Angeles Lakers,GoldenState,LALakers
11900069,2019,2019-10-17,1610612753,1610612748,98.0,0.429,0.667,0.364,21.0,44.0,107.0,0.506,0.909,0.3,28.0,43.0,0,-9.0,205.0,Orlando Magic,Miami Heat,Orlando,Miami
11900070,2019,2019-10-17,1610612741,1610612737,111.0,0.441,0.737,0.326,23.0,53.0,93.0,0.418,0.441,0.4,25.0,42.0,1,18.0,204.0,Chicago Bulls,Atlanta Hawks,Chicago,Atlanta
11900071,2019,2019-10-17,1610612749,1610612750,118.0,0.512,0.8079999999999999,0.275,26.0,58.0,96.0,0.313,0.75,0.313,17.0,44.0,1,22.0,214.0,Milwaukee Bucks,Minnesota Timberwolves,Milwaukee,Minnesota
11900072,2019,2019-10-17,1610612743,1610612757,110.0,0.461,0.645,0.286,24.0,46.0,104.0,0.475,0.7390000000000001,0.355,21.0,52.0,1,6.0,214.0,Denver Nuggets,Portland Trail Blazers,Denver,Portland
11900073,2019,2019-10-17,1610612746,1610612742,87.0,0.366,0.611,0.242,21.0,39.0,102.0,0.449,0.85,0.385,25.0,58.0,0,-15.0,189.0,Los Angeles Clippers,Dallas Mavericks,LAClippers,Dallas
11900062,2019,2019-10-16,1610612766,1610612765,110.0,0.513,0.826,0.29,24.0,37.0,116.0,0.483,0.72,0.341,25.0,46.0,0,-6.0,226.0,Charlotte Hornets,Detroit Pistons,Charlotte,Detroit
11900063,2019,2019-10-16,1610612752,1610612737,96.0,0.395,0.758,0.233,22.0,44.0,100.0,0.3670000000000001,0.818,0.294,23.0,58.0,0,-4.0,196.0,New York Knicks,Atlanta Hawks,NewYork,Atlanta
11900064,2019,2019-10-16,1610612745,1610612759,114.0,0.4379999999999999,0.682,0.396,20.0,46.0,128.0,0.5710000000000001,0.636,0.37,29.0,43.0,0,-14.0,242.0,Houston Rockets,San Antonio Spurs,Houston,SanAntonio
11900065,2019,2019-10-16,1610612760,1610612763,119.0,0.461,0.815,0.405,21.0,48.0,124.0,0.4679999999999999,0.813,0.345,23.0,49.0,0,-5.0,243.0,Oklahoma City Thunder,Memphis Grizzlies,OklahomaCity,Memphis
11900066,2019,2019-10-16,1610612762,1610612757,118.0,0.451,0.733,0.467,17.0,44.0,126.0,0.578,0.7140000000000001,0.556,21.0,44.0,0,-8.0,244.0,Utah Jazz,Portland Trail Blazers,Utah,Portland
11900068,2019,2019-10-16,1610612747,1610612744,126.0,0.598,0.684,0.5,33.0,46.0,93.0,0.365,0.889,0.212,10.0,34.0,1,33.0,219.0,Los Angeles Lakers,Golden State Warriors,LALakers,GoldenState
11900059,2019,2019-10-15,1610612739,1610612738,95.0,0.429,0.667,0.282,19.0,32.0,118.0,0.547,0.6559999999999999,0.405,21.0,41.0,0,-23.0,213.0,Cleveland Cavaliers,Boston Celtics,Cleveland,Boston
11900060,2019,2019-10-15,1610612754,1610612750,111.0,0.402,0.889,0.371,28.0,50.0,119.0,0.43,0.625,0.324,34.0,65.0,0,-8.0,230.0,Indiana Pacers,Minnesota Timberwolves,Indiana,Minnesota
11900061,2019,2019-10-15,1610612755,1610612765,106.0,0.457,0.941,0.25,24.0,61.0,86.0,0.326,0.857,0.231,22.0,42.0,1,20.0,192.0,Philadelphia 76ers,Detroit Pistons,Philadelphia,Detroit
11900053,2019,2019-10-14,1610612748,1610612737,120.0,0.457,0.778,0.405,26.0,52.0,87.0,0.41,0.652,0.258,18.0,40.0,1,33.0,207.0,Miami Heat,Atlanta Hawks,Miami,Atlanta
11900054,2019,2019-10-14,1610612763,1610612766,99.0,0.376,0.7140000000000001,0.281,22.0,50.0,120.0,0.479,0.867,0.425,25.0,58.0,0,-21.0,219.0,Memphis Grizzlies,Charlotte Hornets,Memphis,Charlotte
11900055,2019,2019-10-14,1610612742,1610612760,107.0,0.422,0.7829999999999999,0.325,27.0,66.0,70.0,0.326,0.563,0.147,14.0,39.0,1,37.0,177.0,Dallas Mavericks,Oklahoma City Thunder,Dallas,OklahomaCity
11900057,2019,2019-10-14,1610612762,1610612758,115.0,0.488,0.8,0.257,26.0,48.0,128.0,0.46,0.759,0.368,26.0,43.0,0,-13.0,243.0,Utah Jazz,Sacramento Kings,Utah,Sacramento
11900056,2019,2019-10-14,1610612756,1610612743,102.0,0.4,0.833,0.281,29.0,36.0,107.0,0.4629999999999999,0.821,0.3329999999999999,25.0,43.0,0,-5.0,209.0,Phoenix Suns,Denver Nuggets,Phoenix,Denver
11900058,2019,2019-10-14,1610612747,1610612744,104.0,0.418,0.769,0.348,25.0,48.0,98.0,0.362,0.913,0.25,22.0,46.0,1,6.0,202.0,Los Angeles Lakers,Golden State Warriors,LALakers,GoldenState
11900046,2019,2019-10-13,1610612738,1610612739,118.0,0.511,0.591,0.433,28.0,49.0,72.0,0.3289999999999999,0.722,0.175,11.0,42.0,1,46.0,190.0,Boston Celtics,Cleveland Cavaliers,Boston,Cleveland
11900048,2019,2019-10-13,1610612759,1610612740,114.0,0.4629999999999999,0.838,0.375,24.0,38.0,123.0,0.489,0.767,0.3329999999999999,26.0,45.0,0,-9.0,237.0,San Antonio Spurs,New Orleans Pelicans,SanAntonio,NewOrleans
11900049,2019,2019-10-13,1610612753,1610612755,94.0,0.391,0.6920000000000001,0.25,23.0,34.0,126.0,0.525,0.784,0.419,29.0,54.0,0,-32.0,220.0,Orlando Magic,Philadelphia 76ers,Orlando,Philadelphia
11900050,2019,2019-10-13,1610612761,1610612741,91.0,0.4,0.581,0.31,25.0,40.0,105.0,0.411,0.813,0.3670000000000001,26.0,57.0,0,-14.0,196.0,Toronto Raptors,Chicago Bulls,Toronto,Chicago
11900051,2019,2019-10-13,1610612764,1610612749,108.0,0.4320000000000001,0.5,0.413,24.0,42.0,115.0,0.5,0.958,0.353,26.0,44.0,0,-7.0,223.0,Washington Wizards,Milwaukee Bucks,Washington,Milwaukee
11900044,2019,2019-10-12,1610612751,1610612747,91.0,0.4579999999999999,0.667,0.371,25.0,44.0,77.0,0.337,0.632,0.156,14.0,39.0,1,14.0,168.0,Brooklyn Nets,Los Angeles Lakers,Brooklyn,LALakers
11900045,2019,2019-10-12,1610612757,1610612756,118.0,0.532,0.639,0.379,26.0,41.0,134.0,0.506,0.88,0.5329999999999999,29.0,43.0,0,-16.0,252.0,Portland Trail Blazers,Phoenix Suns,Portland,Phoenix
11900037,2019,2019-10-11,1610612765,1610612739,109.0,0.482,0.742,0.182,25.0,46.0,105.0,0.43,0.792,0.353,17.0,40.0,1,4.0,214.0,Detroit Pistons,Cleveland Cavaliers,Detroit,Cleveland
11900038,2019,2019-10-11,1610612754,1610612741,105.0,0.439,0.7,0.353,26.0,50.0,87.0,0.376,0.5710000000000001,0.185,14.0,48.0,1,18.0,192.0,Indiana Pacers,Chicago Bulls,Indiana,Chicago
11900039,2019,2019-10-11,1610612753,1610612738,75.0,0.313,0.654,0.1939999999999999,18.0,44.0,100.0,0.419,0.833,0.308,25.0,59.0,0,-25.0,175.0,Orlando Magic,Boston Celtics,Orlando,Boston
11900040,2019,2019-10-11,1610612766,1610612755,87.0,0.363,0.885,0.286,22.0,46.0,100.0,0.4579999999999999,0.682,0.25,27.0,49.0,0,-13.0,187.0,Charlotte Hornets,Philadelphia 76ers,Charlotte,Philadelphia
11900041,2019,2019-10-11,1610612752,1610612764,99.0,0.39,0.7809999999999999,0.294,21.0,52.0,115.0,0.449,0.696,0.4629999999999999,23.0,43.0,0,-16.0,214.0,New York Knicks,Washington Wizards,NewYork,Washington
11900042,2019,2019-10-11,1610612740,1610612762,128.0,0.517,0.862,0.433,20.0,37.0,127.0,0.59,0.667,0.5,37.0,35.0,1,1.0,255.0,New Orleans Pelicans,Utah Jazz,NewOrleans,Utah
11900043,2019,2019-10-11,1610612742,1610612749,111.0,0.3939999999999999,0.6559999999999999,0.32,27.0,50.0,118.0,0.5,0.708,0.425,30.0,47.0,0,-7.0,229.0,Dallas Mavericks,Milwaukee Bucks,Dallas,Milwaukee
11900030,2019,2019-10-10,1610612745,1610612761,118.0,0.3879999999999999,0.7809999999999999,0.266,26.0,52.0,111.0,0.391,0.737,0.297,24.0,52.0,1,7.0,229.0,Houston Rockets,Toronto Raptors,Houston,Toronto
11900031,2019,2019-10-10,1610612747,1610612751,111.0,0.4320000000000001,0.7829999999999999,0.3929999999999999,30.0,45.0,114.0,0.45,0.759,0.488,26.0,42.0,0,-3.0,225.0,Los Angeles Lakers,Brooklyn Nets,LALakers,Brooklyn
11900034,2019,2019-10-10,1610612758,1610612756,105.0,0.411,0.8,0.355,20.0,59.0,88.0,0.314,0.8240000000000001,0.182,16.0,43.0,1,17.0,193.0,Sacramento Kings,Phoenix Suns,Sacramento,Phoenix
11900035,2019,2019-10-10,1610612744,1610612750,143.0,0.526,0.889,0.514,34.0,50.0,123.0,0.407,0.84,0.286,27.0,51.0,1,20.0,266.0,Golden State Warriors,Minnesota Timberwolves,GoldenState,Minnesota
11900036,2019,2019-10-10,1610612746,1610612743,91.0,0.4379999999999999,0.565,0.308,28.0,33.0,111.0,0.506,0.762,0.28,28.0,51.0,0,-20.0,202.0,Los Angeles Clippers,Denver Nuggets,LAClippers,Denver
11900024,2019,2019-10-09,1610612765,1610612742,124.0,0.517,0.7,0.4,31.0,43.0,117.0,0.4679999999999999,0.789,0.371,22.0,32.0,1,7.0,241.0,Detroit Pistons,Dallas Mavericks,Detroit,Dallas
11900026,2019,2019-10-09,1610612737,1610612753,88.0,0.3379999999999999,0.821,0.275,21.0,52.0,97.0,0.376,0.6759999999999999,0.294,21.0,48.0,0,-9.0,185.0,Atlanta Hawks,Orlando Magic,Atlanta,Orlando
11900027,2019,2019-10-09,1610612766,1610612748,94.0,0.412,0.762,0.222,19.0,42.0,108.0,0.483,1.0,0.405,23.0,43.0,0,-14.0,202.0,Charlotte Hornets,Miami Heat,Charlotte,Miami
11900028,2019,2019-10-09,1610612741,1610612740,125.0,0.471,0.765,0.3779999999999999,38.0,47.0,127.0,0.545,0.708,0.424,40.0,45.0,0,-2.0,252.0,Chicago Bulls,New Orleans Pelicans,Chicago,NewOrleans
11900029,2019,2019-10-09,1610612749,1610612762,133.0,0.568,0.667,0.417,29.0,42.0,99.0,0.3720000000000001,0.853,0.207,14.0,49.0,1,34.0,232.0,Milwaukee Bucks,Utah Jazz,Milwaukee,Utah
11900017,2019,2019-10-08,1610612761,1610612745,134.0,0.506,0.8420000000000001,0.375,30.0,54.0,129.0,0.479,0.655,0.34,25.0,35.0,1,5.0,263.0,Toronto Raptors,Houston Rockets,Toronto,Houston
11900019,2019,2019-10-08,1610612748,1610612759,107.0,0.461,0.81,0.25,25.0,49.0,89.0,0.4,0.8079999999999999,0.308,21.0,37.0,1,18.0,196.0,Miami Heat,San Antonio Spurs,Miami,SanAntonio
11900021,2019,2019-10-08,1610612760,1610612742,119.0,0.532,0.657,0.5,24.0,50.0,104.0,0.362,0.742,0.26,22.0,45.0,1,15.0,223.0,Oklahoma City Thunder,Dallas Mavericks,OklahomaCity,Dallas
11900022,2019,2019-10-08,1610612756,1610612750,111.0,0.5,0.762,0.304,20.0,49.0,106.0,0.419,0.87,0.205,23.0,42.0,1,5.0,217.0,Phoenix Suns,Minnesota Timberwolves,Phoenix,Minnesota
11900023,2019,2019-10-08,1610612757,1610612743,94.0,0.341,0.765,0.2,19.0,51.0,105.0,0.447,0.769,0.31,21.0,49.0,0,-11.0,199.0,Portland Trail Blazers,Denver Nuggets,Portland,Denver
11900013,2019,2019-10-07,1610612765,1610612753,91.0,0.337,0.7040000000000001,0.27,22.0,53.0,115.0,0.455,0.667,0.429,32.0,57.0,0,-24.0,206.0,Detroit Pistons,Orlando Magic,Detroit,Orlando
11900014,2019,2019-10-07,1610612764,1610612752,99.0,0.351,0.792,0.255,26.0,54.0,104.0,0.418,0.684,0.429,25.0,55.0,0,-5.0,203.0,Washington Wizards,New York Knicks,Washington,NewYork
11900015,2019,2019-10-07,1610612737,1610612740,109.0,0.46,0.625,0.341,26.0,44.0,133.0,0.455,0.828,0.3779999999999999,25.0,54.0,0,-24.0,242.0,Atlanta Hawks,New Orleans Pelicans,Atlanta,NewOrleans
11900016,2019,2019-10-07,1610612741,1610612749,112.0,0.3779999999999999,0.684,0.316,24.0,45.0,122.0,0.477,0.84,0.37,24.0,59.0,0,-10.0,234.0,Chicago Bulls,Milwaukee Bucks,Chicago,Milwaukee
11900010,2019,2019-10-06,1610612738,1610612766,107.0,0.46,0.708,0.286,23.0,41.0,106.0,0.444,0.8,0.368,29.0,48.0,1,1.0,213.0,Boston Celtics,Charlotte Hornets,Boston,Charlotte
11900005,2019,2019-10-05,1610612754,1610612758,130.0,0.521,0.944,0.517,35.0,51.0,106.0,0.3779999999999999,0.78,0.353,24.0,35.0,1,24.0,236.0,Indiana Pacers,Sacramento Kings,Indiana,Sacramento
11900006,2019,2019-10-05,1610612744,1610612747,101.0,0.3929999999999999,0.769,0.262,20.0,47.0,123.0,0.475,0.633,0.303,32.0,58.0,0,-22.0,224.0,Golden State Warriors,Los Angeles Lakers,GoldenState,LALakers
11900007,2019,2019-10-05,1610612759,1610612753,89.0,0.3879999999999999,0.75,0.444,22.0,40.0,125.0,0.526,0.7140000000000001,0.361,29.0,47.0,0,-36.0,214.0,San Antonio Spurs,Orlando Magic,SanAntonio,Orlando
11900002,2019,2019-10-04,1610612746,1610612745,96.0,0.384,0.6,0.273,26.0,49.0,109.0,0.375,0.8,0.2289999999999999,21.0,52.0,0,-13.0,205.0,Los Angeles Clippers,Houston Rockets,LAClippers,Houston
11900003,2019,2019-10-04,1610612758,1610612754,131.0,0.494,0.778,0.417,30.0,30.0,132.0,0.516,0.7879999999999999,0.37,26.0,47.0,0,-1.0,263.0,Sacramento Kings,Indiana Pacers,Sacramento,Indiana
41800406,2018,2019-06-13,1610612744,1610612761,110.0,0.488,0.7,0.355,28.0,42.0,114.0,0.476,0.7929999999999999,0.3939999999999999,25.0,39.0,0,-4.0,224.0,Golden State Warriors,Toronto Raptors,GoldenState,Toronto
41800405,2018,2019-06-10,1610612761,1610612744,105.0,0.447,0.778,0.25,19.0,43.0,106.0,0.4629999999999999,0.7140000000000001,0.476,27.0,37.0,0,-1.0,211.0,Toronto Raptors,Golden State Warriors,Toronto,GoldenState
41800404,2018,2019-06-07,1610612744,1610612761,92.0,0.449,0.667,0.296,26.0,42.0,105.0,0.419,0.958,0.313,22.0,39.0,0,-13.0,197.0,Golden State Warriors,Toronto Raptors,GoldenState,Toronto
41800403,2018,2019-06-05,1610612744,1610612761,109.0,0.396,0.833,0.3329999999999999,25.0,41.0,123.0,0.524,0.952,0.447,30.0,40.0,0,-14.0,232.0,Golden State Warriors,Toronto Raptors,GoldenState,Toronto
41800402,2018,2019-06-02,1610612761,1610612744,104.0,0.3720000000000001,0.885,0.289,17.0,49.0,109.0,0.4629999999999999,0.87,0.382,34.0,42.0,0,-5.0,213.0,Toronto Raptors,Golden State Warriors,Toronto,GoldenState
41800401,2018,2019-05-30,1610612761,1610612744,118.0,0.506,0.8440000000000001,0.3939999999999999,25.0,36.0,109.0,0.436,0.935,0.387,29.0,38.0,1,9.0,227.0,Toronto Raptors,Golden State Warriors,Toronto,GoldenState
41800306,2018,2019-05-25,1610612761,1610612749,100.0,0.486,0.727,0.444,20.0,38.0,94.0,0.4,0.71,0.353,19.0,42.0,1,6.0,194.0,Toronto Raptors,Milwaukee Bucks,Toronto,Milwaukee
41800305,2018,2019-05-23,1610612749,1610612761,99.0,0.452,0.722,0.3229999999999999,26.0,53.0,105.0,0.369,0.8059999999999999,0.419,19.0,45.0,0,-6.0,204.0,Milwaukee Bucks,Toronto Raptors,Milwaukee,Toronto
41800304,2018,2019-05-21,1610612761,1610612749,120.0,0.471,0.889,0.341,32.0,44.0,102.0,0.4629999999999999,0.654,0.314,30.0,40.0,1,18.0,222.0,Toronto Raptors,Milwaukee Bucks,Toronto,Milwaukee
41800314,2018,2019-05-20,1610612757,1610612744,117.0,0.48,0.7,0.39,31.0,38.0,119.0,0.465,0.789,0.308,30.0,56.0,0,-2.0,236.0,Portland Trail Blazers,Golden State Warriors,Portland,GoldenState
41800303,2018,2019-05-19,1610612761,1610612749,118.0,0.392,0.8079999999999999,0.3779999999999999,28.0,55.0,112.0,0.373,0.667,0.318,22.0,63.0,1,6.0,230.0,Toronto Raptors,Milwaukee Bucks,Toronto,Milwaukee
41800313,2018,2019-05-18,1610612757,1610612744,99.0,0.4,0.606,0.314,22.0,41.0,110.0,0.488,0.87,0.308,27.0,49.0,0,-11.0,209.0,Portland Trail Blazers,Golden State Warriors,Portland,GoldenState
41800302,2018,2019-05-17,1610612749,1610612761,125.0,0.467,0.743,0.317,27.0,53.0,103.0,0.425,0.76,0.313,19.0,40.0,1,22.0,228.0,Milwaukee Bucks,Toronto Raptors,Milwaukee,Toronto
41800312,2018,2019-05-16,1610612744,1610612757,114.0,0.512,0.778,0.31,30.0,50.0,111.0,0.442,0.944,0.462,23.0,37.0,1,3.0,225.0,Golden State Warriors,Portland Trail Blazers,GoldenState,Portland
41800301,2018,2019-05-15,1610612749,1610612761,108.0,0.3979999999999999,0.852,0.25,21.0,60.0,100.0,0.37,0.85,0.357,17.0,46.0,1,8.0,208.0,Milwaukee Bucks,Toronto Raptors,Milwaukee,Toronto
41800311,2018,2019-05-14,1610612744,1610612757,116.0,0.5,0.833,0.515,30.0,42.0,94.0,0.361,0.871,0.25,21.0,47.0,1,22.0,210.0,Golden State Warriors,Portland Trail Blazers,GoldenState,Portland
41800237,2018,2019-05-12,1610612743,1610612757,96.0,0.371,0.718,0.105,15.0,51.0,100.0,0.409,0.833,0.154,16.0,55.0,0,-4.0,196.0,Denver Nuggets,Portland Trail Blazers,Denver,Portland
41800217,2018,2019-05-12,1610612761,1610612755,92.0,0.382,0.895,0.233,15.0,49.0,90.0,0.431,0.833,0.3329999999999999,16.0,41.0,1,2.0,182.0,Toronto Raptors,Philadelphia 76ers,Toronto,Philadelphia
41800226,2018,2019-05-10,1610612745,1610612744,113.0,0.472,0.706,0.436,21.0,40.0,118.0,0.494,0.7829999999999999,0.421,25.0,35.0,0,-5.0,231.0,Houston Rockets,Golden State Warriors,Houston,GoldenState
41800216,2018,2019-05-09,1610612755,1610612761,112.0,0.461,0.769,0.357,27.0,52.0,101.0,0.4320000000000001,0.759,0.25,25.0,34.0,1,11.0,213.0,Philadelphia 76ers,Toronto Raptors,Philadelphia,Toronto
41800236,2018,2019-05-09,1610612757,1610612743,119.0,0.461,0.733,0.455,18.0,43.0,108.0,0.384,0.938,0.375,22.0,44.0,1,11.0,227.0,Portland Trail Blazers,Denver Nuggets,Portland,Denver
41800205,2018,2019-05-08,1610612749,1610612738,116.0,0.447,0.773,0.319,27.0,58.0,91.0,0.312,0.765,0.179,19.0,48.0,1,25.0,207.0,Milwaukee Bucks,Boston Celtics,Milwaukee,Boston
41800225,2018,2019-05-08,1610612744,1610612745,104.0,0.4589999999999999,0.722,0.351,28.0,42.0,99.0,0.418,0.875,0.293,19.0,39.0,1,5.0,203.0,Golden State Warriors,Houston Rockets,GoldenState,Houston
41800215,2018,2019-05-07,1610612761,1610612755,125.0,0.488,0.879,0.4,22.0,42.0,89.0,0.418,0.85,0.25,19.0,37.0,1,36.0,214.0,Toronto Raptors,Philadelphia 76ers,Toronto,Philadelphia
41800235,2018,2019-05-07,1610612743,1610612757,124.0,0.494,0.903,0.3329999999999999,26.0,62.0,98.0,0.3670000000000001,0.5329999999999999,0.27,19.0,43.0,1,26.0,222.0,Denver Nuggets,Portland Trail Blazers,Denver,Portland
41800204,2018,2019-05-06,1610612738,1610612749,101.0,0.3779999999999999,0.8,0.22,25.0,51.0,113.0,0.44,0.68,0.216,25.0,56.0,0,-12.0,214.0,Boston Celtics,Milwaukee Bucks,Boston,Milwaukee
41800224,2018,2019-05-06,1610612745,1610612744,112.0,0.4379999999999999,0.708,0.34,18.0,50.0,108.0,0.467,0.696,0.242,24.0,43.0,1,4.0,220.0,Houston Rockets,Golden State Warriors,Houston,GoldenState
41800214,2018,2019-05-05,1610612755,1610612761,96.0,0.402,0.72,0.316,22.0,43.0,101.0,0.461,0.8079999999999999,0.3229999999999999,19.0,43.0,0,-5.0,197.0,Philadelphia 76ers,Toronto Raptors,Philadelphia,Toronto
41800234,2018,2019-05-05,1610612757,1610612743,112.0,0.476,0.7859999999999999,0.429,18.0,43.0,116.0,0.435,0.893,0.44,21.0,45.0,0,-4.0,228.0,Portland Trail Blazers,Denver Nuggets,Portland,Denver
41800223,2018,2019-05-04,1610612745,1610612744,126.0,0.484,0.6920000000000001,0.429,20.0,55.0,121.0,0.442,0.7929999999999999,0.424,27.0,35.0,1,5.0,247.0,Houston Rockets,Golden State Warriors,Houston,GoldenState
41800203,2018,2019-05-03,1610612738,1610612749,116.0,0.4320000000000001,0.938,0.4,24.0,44.0,123.0,0.506,0.667,0.405,23.0,44.0,0,-7.0,239.0,Boston Celtics,Milwaukee Bucks,Boston,Milwaukee
41800233,2018,2019-05-03,1610612757,1610612743,140.0,0.419,0.857,0.286,23.0,62.0,137.0,0.4539999999999999,0.7,0.357,28.0,66.0,1,3.0,277.0,Portland Trail Blazers,Denver Nuggets,Portland,Denver
41800213,2018,2019-05-02,1610612755,1610612761,116.0,0.512,0.87,0.435,29.0,45.0,95.0,0.422,0.7829999999999999,0.259,15.0,35.0,1,21.0,211.0,Philadelphia 76ers,Toronto Raptors,Philadelphia,Toronto
41800232,2018,2019-05-01,1610612743,1610612757,90.0,0.347,0.615,0.207,20.0,58.0,97.0,0.424,0.8,0.31,18.0,47.0,0,-7.0,187.0,Denver Nuggets,Portland Trail Blazers,Denver,Portland
41800202,2018,2019-04-30,1610612749,1610612738,123.0,0.4429999999999999,0.8059999999999999,0.426,22.0,53.0,102.0,0.395,0.889,0.357,19.0,45.0,1,21.0,225.0,Milwaukee Bucks,Boston Celtics,Milwaukee,Boston
41800222,2018,2019-04-30,1610612744,1610612745,115.0,0.462,0.833,0.306,24.0,45.0,109.0,0.4679999999999999,0.8,0.425,17.0,41.0,1,6.0,224.0,Golden State Warriors,Houston Rockets,GoldenState,Houston
41800212,2018,2019-04-29,1610612761,1610612755,89.0,0.3670000000000001,0.867,0.27,20.0,36.0,94.0,0.395,0.923,0.286,22.0,52.0,0,-5.0,183.0,Toronto Raptors,Philadelphia 76ers,Toronto,Philadelphia
41800231,2018,2019-04-29,1610612743,1610612757,121.0,0.506,0.871,0.414,22.0,34.0,113.0,0.519,0.741,0.379,20.0,40.0,1,8.0,234.0,Denver Nuggets,Portland Trail Blazers,Denver,Portland
41800201,2018,2019-04-28,1610612749,1610612738,90.0,0.348,0.625,0.3329999999999999,19.0,44.0,112.0,0.54,0.625,0.419,25.0,51.0,0,-22.0,202.0,Milwaukee Bucks,Boston Celtics,Milwaukee,Boston
41800221,2018,2019-04-28,1610612744,1610612745,104.0,0.507,0.778,0.318,24.0,38.0,100.0,0.419,0.828,0.298,14.0,26.0,1,4.0,204.0,Golden State Warriors,Houston Rockets,GoldenState,Houston
41800211,2018,2019-04-27,1610612761,1610612755,108.0,0.519,0.708,0.3329999999999999,21.0,40.0,95.0,0.3929999999999999,0.667,0.344,23.0,47.0,1,13.0,203.0,Toronto Raptors,Philadelphia 76ers,Toronto,Philadelphia
41800157,2018,2019-04-27,1610612743,1610612759,90.0,0.3979999999999999,0.7829999999999999,0.1,21.0,53.0,86.0,0.365,0.9,0.261,19.0,45.0,1,4.0,176.0,Denver Nuggets,San Antonio Spurs,Denver,SanAntonio
41800146,2018,2019-04-26,1610612746,1610612744,110.0,0.396,0.821,0.344,22.0,49.0,129.0,0.528,0.8059999999999999,0.3329999999999999,32.0,46.0,0,-19.0,239.0,Los Angeles Clippers,Golden State Warriors,LAClippers,GoldenState
41800156,2018,2019-04-25,1610612759,1610612743,120.0,0.5710000000000001,0.8240000000000001,0.417,25.0,41.0,103.0,0.4579999999999999,0.75,0.25,26.0,37.0,1,17.0,223.0,San Antonio Spurs,Denver Nuggets,SanAntonio,Denver
41800175,2018,2019-04-24,1610612745,1610612762,100.0,0.444,0.682,0.351,17.0,46.0,93.0,0.3720000000000001,0.737,0.237,26.0,47.0,1,7.0,193.0,Houston Rockets,Utah Jazz,Houston,Utah
41800145,2018,2019-04-24,1610612744,1610612746,121.0,0.4479999999999999,0.909,0.385,31.0,39.0,129.0,0.541,0.923,0.382,29.0,42.0,0,-8.0,250.0,Golden State Warriors,Los Angeles Clippers,GoldenState,LAClippers
41800115,2018,2019-04-23,1610612761,1610612753,115.0,0.482,0.857,0.417,34.0,48.0,96.0,0.386,0.742,0.265,20.0,48.0,1,19.0,211.0,Toronto Raptors,Orlando Magic,Toronto,Orlando
41800125,2018,2019-04-23,1610612755,1610612751,122.0,0.51,0.667,0.424,35.0,56.0,100.0,0.387,0.76,0.29,26.0,41.0,1,22.0,222.0,Philadelphia 76ers,Brooklyn Nets,Philadelphia,Brooklyn
41800155,2018,2019-04-23,1610612743,1610612759,108.0,0.5,0.8,0.424,25.0,49.0,90.0,0.411,0.6,0.292,17.0,42.0,1,18.0,198.0,Denver Nuggets,San Antonio Spurs,Denver,SanAntonio
41800165,2018,2019-04-23,1610612757,1610612760,118.0,0.469,0.652,0.371,22.0,45.0,115.0,0.547,0.6,0.444,24.0,39.0,1,3.0,233.0,Portland Trail Blazers,Oklahoma City Thunder,Portland,OklahomaCity
41800104,2018,2019-04-22,1610612765,1610612749,104.0,0.41,0.75,0.382,26.0,36.0,127.0,0.544,0.7559999999999999,0.357,27.0,54.0,0,-23.0,231.0,Detroit Pistons,Milwaukee Bucks,Detroit,Milwaukee
41800174,2018,2019-04-22,1610612762,1610612745,107.0,0.43,0.846,0.314,24.0,52.0,91.0,0.354,0.75,0.37,14.0,35.0,1,16.0,198.0,Utah Jazz,Houston Rockets,Utah,Houston
